"date","book","game","game_id","prop_type","bet_level_1","bet_level_2","bet_level_3","bet_location","bet_status","prob_book","line_book","prob_model","line_model","edge","kelly","units","units_standardized","run_timestamp_utc","timestamp_id","play","result","units_bet","units_standardized_bet","units_net","units_standardized_net","unique_play"
2025-07-30,"FanDuel","ATL @ DAL",1022500171,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1111,800,0.1592,528,0.0481,0.027,2.7039,1.8026,2025-07-30 21:56:39.783107,20,"Maya Caldwell","Loss",0.3503,0.23353333333333,-0.3503,-0.23353333333333,"FPTS Team_Maya Caldwell_2025-07-30"
2025-07-30,"FanDuel","ATL @ DAL",1022500171,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1333,650,0.1512,561,0.0179,0.0103,1.0304,0.686933333333333,2025-07-30 23:56:39.331948,1,"Te-Hina Paopao","Loss",1.0304,0.686933333333333,-1.0304,-0.686933333333333,"FPTS Team_Te-Hina Paopao_2025-07-30"
2025-07-30,"FanDuel","ATL @ DAL",1022500171,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.3876,158,0.4475,123,0.0599,0.0489,2.4434,2.05327731092437,2025-07-30 12:26:59.781266,1,"1Q_DAL","Loss",2.4434,2.05327731092437,-2.4434,-2.05327731092437,"FTTS_1Q_DAL_2025-07-30"
2025-07-30,"FanDuel","ATL @ DAL",1022500171,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.3817,162,0.4475,123,0.0658,0.0532,2.6593,2.23470588235294,2025-07-30 12:56:39.825943,2,"1Q_DAL","Loss",0.2159,0.18142857142857,-0.2159,-0.18142857142857,"FTTS_1Q_DAL_2025-07-30"
2025-07-30,"Draft Kings","NYL @ MIN",1022500172,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0909,1000,0.1019,881,0.011,0.0061,0.6058,0.488548387096774,2025-07-30 12:26:59.781266,1,"Courtney Williams","Loss",0.3029,0.244274193548387,-0.3029,-0.244274193548387,"FPTS_Courtney Williams_2025-07-30"
2025-07-30,"ESPN","NYL @ MIN",1022500172,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0909,1000,0.1019,881,0.011,0.0061,0.6058,0.488548387096774,2025-07-30 12:26:59.781266,1,"Courtney Williams","Loss",0.3029,0.244274193548387,-0.3029,-0.244274193548387,"FPTS_Courtney Williams_2025-07-30"
2025-07-30,"Draft Kings","NYL @ MIN",1022500172,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0625,1500,0.1,900,0.0375,0.02,2.0027,1.61508064516129,2025-07-30 23:56:39.331948,24,"Natasha Cloud","Loss",0.771,0.621774193548387,-0.771,-0.621774193548387,"FPTS_Natasha Cloud_2025-07-30"
2025-07-30,"Draft Kings","NYL @ MIN",1022500172,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0667,1400,0.0856,1068,0.0189,0.0101,1.014,0.817741935483871,2025-07-30 12:26:59.781266,1,"Natasha Cloud","Loss",0.507,0.408870967741935,-0.507,-0.408870967741935,"FPTS_Natasha Cloud_2025-07-30"
2025-07-30,"FanDuel","NYL @ MIN",1022500172,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0625,1500,0.0856,1068,0.0231,0.0123,1.2317,0.993306451612903,2025-07-30 13:26:37.469852,3,"Natasha Cloud","Loss",0.2177,0.175564516129032,-0.2177,-0.175564516129032,"FPTS_Natasha Cloud_2025-07-30"
2025-07-30,"FanDuel","NYL @ MIN",1022500172,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0667,1400,0.0856,1068,0.0189,0.0101,1.014,0.817741935483871,2025-07-30 12:26:59.781266,1,"Natasha Cloud","Loss",0.507,0.408870967741935,-0.507,-0.408870967741935,"FPTS_Natasha Cloud_2025-07-30"
2025-07-30,"FanDuel","NYL @ MIN",1022500172,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0196,5000,0.0302,3210,0.0106,0.0054,0.5407,0.643690476190476,2025-07-30 12:26:59.781266,1,"Courtney Williams_layup","Loss",0.5407,0.643690476190476,-0.5407,-0.643690476190476,"FPTS Exact_Courtney Williams_layup_2025-07-30"
2025-07-30,"FanDuel","NYL @ MIN",1022500172,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1333,650,0.1483,574,0.015,0.0086,0.8637,0.5758,2025-07-30 12:26:59.781266,1,"Bridget Carleton","Loss",0.8637,0.5758,-0.8637,-0.5758,"FPTS Team_Bridget Carleton_2025-07-30"
2025-07-30,"FanDuel","NYL @ MIN",1022500172,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.125,700,0.1483,574,0.0233,0.0133,1.3317,0.8878,2025-07-30 13:56:38.424702,4,"Bridget Carleton","Loss",0.468,0.312,-0.468,-0.312,"FPTS Team_Bridget Carleton_2025-07-30"
2025-07-30,"FanDuel","NYL @ MIN",1022500172,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1818,450,0.2287,337,0.0469,0.0287,2.8657,1.91046666666667,2025-07-30 12:26:59.781266,1,"Courtney Williams","Loss",2.8657,1.91046666666667,-2.8657,-1.91046666666667,"FPTS Team_Courtney Williams_2025-07-30"
2025-07-30,"FanDuel","NYL @ MIN",1022500172,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1754,470,0.2287,337,0.0533,0.0323,3.2304,2.1536,2025-07-30 12:56:39.825943,2,"Courtney Williams","Loss",0.3647,0.24313333333333,-0.3647,-0.24313333333333,"FPTS Team_Courtney Williams_2025-07-30"
2025-07-30,"Fanatics","NYL @ MIN",1022500172,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1538,550,0.1674,497,0.0136,0.008,0.8007,0.5338,2025-07-30 23:56:39.331948,1,"Leonie Fiebich","Loss",0.8007,0.5338,-0.8007,-0.5338,"FPTS Team_Leonie Fiebich_2025-07-30"
2025-07-30,"FanDuel","NYL @ MIN",1022500172,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1176,750,0.1805,454,0.0628,0.0356,3.5604,2.3736,2025-07-30 23:56:39.331948,24,"Natasha Cloud","Loss",1.8802,1.25346666666667,-1.8802,-1.25346666666667,"FPTS Team_Natasha Cloud_2025-07-30"
2025-07-30,"FanDuel","NYL @ MIN",1022500172,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.125,700,0.1544,548,0.0294,0.0168,1.6802,1.12013333333333,2025-07-30 12:26:59.781266,1,"Natasha Cloud","Loss",1.6802,1.12013333333333,-1.6802,-1.12013333333333,"FPTS Team_Natasha Cloud_2025-07-30"
2025-07-30,"FanDuel","NYL @ MIN",1022500172,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.5413,-118,0.5544,-124,0.0131,0.0143,0.7126,0.598823529411765,2025-07-30 13:56:38.424702,1,"1Q_NYL","Win",0.7126,0.598823529411765,0.603898305084746,0.507477567298106,"FTTS_1Q_NYL_2025-07-30"
2025-07-30,"FanDuel","PHX @ IND",1022500170,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0625,1500,0.0755,1225,0.013,0.0069,0.6926,0.558548387096774,2025-07-30 12:26:59.781266,1,"Monique Akoa Makani","Loss",0.6926,0.558548387096774,-0.6926,-0.558548387096774,"FPTS_Monique Akoa Makani_2025-07-30"
2025-07-30,"FanDuel","PHX @ IND",1022500170,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0526,1800,0.0732,1267,0.0205,0.0108,1.0843,0.874435483870968,2025-07-30 12:26:59.781266,1,"Sophie Cunningham","Loss",1.0843,0.874435483870968,-1.0843,-0.874435483870968,"FPTS_Sophie Cunningham_2025-07-30"
2025-07-30,"FanDuel","PHX @ IND",1022500170,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.05,1900,0.0732,1267,0.0232,0.0122,1.2198,0.983709677419355,2025-07-30 12:56:39.825943,2,"Sophie Cunningham","Loss",0.1355,0.109274193548387,-0.1355,-0.109274193548387,"FPTS_Sophie Cunningham_2025-07-30"
2025-07-30,"FanDuel","PHX @ IND",1022500170,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2222,350,0.2381,320,0.0159,0.0102,1.0224,0.6816,2025-07-30 13:26:37.469852,2,"Kahleah Copper","Win",0.3201,0.2134,1.12035,0.7469,"FPTS Team_Kahleah Copper_2025-07-30"
2025-07-30,"FanDuel","PHX @ IND",1022500170,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2273,340,0.2381,320,0.0109,0.007,0.7023,0.4682,2025-07-30 12:26:59.781266,1,"Kahleah Copper","Win",0.7023,0.4682,2.38782,1.59188,"FPTS Team_Kahleah Copper_2025-07-30"
2025-07-30,"MGM","PHX @ IND",1022500170,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.2353,325,0.255,292,0.0197,0.0129,1.2911,0.860733333333333,2025-07-30 14:26:39.376977,4,"Kahleah Copper","Win",0.2687,0.179133333333333,0.873275,0.582183333333332,"FPTS Team_Kahleah Copper_2025-07-30"
2025-07-30,"FanDuel","PHX @ IND",1022500170,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1176,750,0.1537,551,0.036,0.0204,2.0408,1.36053333333333,2025-07-30 12:26:59.781266,1,"Monique Akoa Makani","Loss",2.0408,1.36053333333333,-2.0408,-1.36053333333333,"FPTS Team_Monique Akoa Makani_2025-07-30"
2025-07-30,"Fanatics","PHX @ IND",1022500170,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.125,700,0.1556,543,0.0306,0.0175,1.7503,1.16686666666667,2025-07-30 12:26:59.781266,1,"Natasha Mack","Loss",1.7503,1.16686666666667,-1.7503,-1.16686666666667,"FPTS Team_Natasha Mack_2025-07-30"
2025-07-30,"FanDuel","PHX @ IND",1022500170,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1053,850,0.1438,595,0.0386,0.0216,2.1554,1.43693333333333,2025-07-30 12:26:59.781266,1,"Sophie Cunningham","Loss",2.1554,1.43693333333333,-2.1554,-1.43693333333333,"FPTS Team_Sophie Cunningham_2025-07-30"
2025-07-30,"FanDuel","PHX @ IND",1022500170,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1,900,0.1438,595,0.0438,0.0244,2.4352,1.62346666666667,2025-07-30 12:56:39.825943,2,"Sophie Cunningham","Loss",0.2798,0.18653333333334,-0.2798,-0.18653333333334,"FPTS Team_Sophie Cunningham_2025-07-30"
2025-07-31,"FanDuel","GSV @ WAS",1022500173,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1176,750,0.1345,643,0.0169,0.0096,0.9572,0.771935483870968,2025-07-31 19:56:43.221419,16,"Tiffany Hayes","Loss",0.1358,0.109516129032258,-0.1358,-0.109516129032258,"FPTS_Tiffany Hayes_2025-07-31"
2025-07-31,"Fanatics","GSV @ WAS",1022500173,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.1176,750,0.1443,593,0.0267,0.0151,1.5108,1.21838709677419,2025-07-31 23:26:45.405931,23,"Tiffany Hayes","Loss",1.375,1.10887096774193,-1.375,-1.10887096774193,"FPTS_Tiffany Hayes_2025-07-31"
2025-07-31,"FanDuel","GSV @ WAS",1022500173,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0909,1000,0.114,778,0.023,0.0127,1.2674,1.02209677419355,2025-07-31 12:27:02.299475,1,"Veronica Burton","Loss",1.2674,1.02209677419355,-1.2674,-1.02209677419355,"FPTS_Veronica Burton_2025-07-31"
2025-07-31,"MGM","GSV @ WAS",1022500173,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0909,1000,0.1266,690,0.0357,0.0196,1.9638,1.58370967741935,2025-07-31 23:26:45.405931,23,"Veronica Burton","Loss",0.6964,0.5616129032258,-0.6964,-0.5616129032258,"FPTS_Veronica Burton_2025-07-31"
2025-07-31,"FanDuel","GSV @ WAS",1022500173,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0196,5000,0.0342,2820,0.0146,0.0075,0.7463,0.888452380952381,2025-07-31 14:26:41.746175,5,"Tiffany Hayes_other_fg","Loss",0.0196999999999999,0.023452380952381,-0.0196999999999999,-0.023452380952381,"FPTS Exact_Tiffany Hayes_other_fg_2025-07-31"
2025-07-31,"FanDuel","GSV @ WAS",1022500173,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.02,4900,0.0342,2820,0.0142,0.0073,0.7266,0.865,2025-07-31 12:27:02.299475,1,"Tiffany Hayes_other_fg","Loss",0.7266,0.865,-0.7266,-0.865,"FPTS Exact_Tiffany Hayes_other_fg_2025-07-31"
2025-07-31,"FanDuel","GSV @ WAS",1022500173,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0204,4800,0.0402,2391,0.0197,0.0101,1.0077,1.19964285714286,2025-07-31 23:26:45.405931,23,"Tiffany Hayes_other_fg","Loss",0.2614,0.311190476190479,-0.2614,-0.311190476190479,"FPTS Exact_Tiffany Hayes_other_fg_2025-07-31"
2025-07-31,"FanDuel","GSV @ WAS",1022500173,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0196,5000,0.0338,2861,0.0142,0.0072,0.7225,0.860119047619048,2025-07-31 23:26:45.405931,1,"Veronica Burton_other_fg","Loss",0.7225,0.860119047619048,-0.7225,-0.860119047619048,"FPTS Exact_Veronica Burton_other_fg_2025-07-31"
2025-07-31,"Fanatics","GSV @ WAS",1022500173,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1538,550,0.1646,508,0.0107,0.0063,0.634,0.422666666666667,2025-07-31 12:27:02.299475,1,"Sonia Citron","Win",0.634,0.422666666666667,3.487,2.32466666666667,"FPTS Team_Sonia Citron_2025-07-31"
2025-07-31,"FanDuel","GSV @ WAS",1022500173,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2632,280,0.285,251,0.0218,0.0148,1.479,0.986,2025-07-31 12:27:02.299475,1,"Tiffany Hayes","Loss",1.479,0.986,-1.479,-0.986,"FPTS Team_Tiffany Hayes_2025-07-31"
2025-07-31,"FanDuel","GSV @ WAS",1022500173,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2703,270,0.3149,218,0.0447,0.0306,3.0608,2.04053333333333,2025-07-31 23:26:45.405931,23,"Tiffany Hayes","Loss",1.5818,1.05453333333333,-1.5818,-1.05453333333333,"FPTS Team_Tiffany Hayes_2025-07-31"
2025-07-31,"Fanatics","GSV @ WAS",1022500173,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1923,420,0.2379,320,0.0456,0.0282,2.8203,1.8802,2025-07-31 12:27:02.299475,1,"Veronica Burton","Loss",2.8203,1.8802,-2.8203,-1.8802,"FPTS Team_Veronica Burton_2025-07-31"
2025-07-31,"FanDuel","GSV @ WAS",1022500173,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1887,430,0.2716,268,0.0829,0.0511,5.1082,3.40546666666667,2025-07-31 23:26:45.405931,23,"Veronica Burton","Loss",2.2879,1.52526666666667,-2.2879,-1.52526666666667,"FPTS Team_Veronica Burton_2025-07-31"
2025-08-01,"Fanatics","GSV @ CHI",1022500176,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0833,1100,0.1133,783,0.0299,0.0163,1.633,1.31693548387097,2025-08-01 21:56:52.537735,1,"Carla Leite","Loss",1.633,1.31693548387097,-1.633,-1.31693548387097,"FPTS_Carla Leite_2025-08-01"
2025-08-01,"Draft Kings","GSV @ CHI",1022500176,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1176,750,0.129,675,0.0113,0.0064,0.643,0.518548387096774,2025-08-01 22:26:52.347311,1,"Elizabeth Williams","Loss",0.643,0.518548387096774,-0.643,-0.518548387096774,"FPTS_Elizabeth Williams_2025-08-01"
2025-08-01,"Bet365","GSV @ CHI",1022500176,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0909,1000,0.1173,753,0.0264,0.0145,1.4514,1.17048387096774,2025-08-01 23:26:53.731871,1,"Kate Martin","Loss",1.4514,1.17048387096774,-1.4514,-1.17048387096774,"FPTS_Kate Martin_2025-08-01"
2025-08-01,"Bet365","GSV @ CHI",1022500176,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0833,1100,0.0962,940,0.0129,0.007,0.7016,0.565806451612903,2025-08-01 12:27:12.57286,1,"Rebecca Allen","Loss",0.3508,0.282903225806451,-0.3508,-0.282903225806451,"FPTS_Rebecca Allen_2025-08-01"
2025-08-01,"FanDuel","GSV @ CHI",1022500176,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0769,1200,0.0962,940,0.0193,0.0104,1.0439,0.841854838709677,2025-08-01 13:56:55.614077,4,"Rebecca Allen","Loss",0.3423,0.276048387096774,-0.3423,-0.276048387096774,"FPTS_Rebecca Allen_2025-08-01"
2025-08-01,"FanDuel","GSV @ CHI",1022500176,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0833,1100,0.0962,940,0.0129,0.007,0.7016,0.565806451612903,2025-08-01 12:27:12.57286,1,"Rebecca Allen","Loss",0.3508,0.282903225806451,-0.3508,-0.282903225806451,"FPTS_Rebecca Allen_2025-08-01"
2025-08-01,"MGM","GSV @ CHI",1022500176,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0769,1200,0.0977,924,0.0208,0.0112,1.1249,0.907177419354839,2025-08-01 15:26:52.258949,7,"Rebecca Allen","Loss",0.081,0.0653225806451619,-0.081,-0.0653225806451619,"FPTS_Rebecca Allen_2025-08-01"
2025-08-01,"FanDuel","GSV @ CHI",1022500176,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0952,950,0.1079,827,0.0127,0.007,0.7005,0.56491935483871,2025-08-01 12:27:12.57286,1,"Veronica Burton","Loss",0.7005,0.56491935483871,-0.7005,-0.56491935483871,"FPTS_Veronica Burton_2025-08-01"
2025-08-01,"FanDuel","GSV @ CHI",1022500176,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0909,1000,0.1079,827,0.017,0.0094,0.9353,0.754274193548387,2025-08-01 15:56:54.296159,3,"Veronica Burton","Loss",0.2348,0.189354838709677,-0.2348,-0.189354838709677,"FPTS_Veronica Burton_2025-08-01"
2025-08-01,"FanDuel","GSV @ CHI",1022500176,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0233,4200,0.0358,2696,0.0125,0.0064,0.6402,0.762142857142857,2025-08-01 22:56:53.499071,1,"Carla Leite_other_fg","Loss",0.6402,0.762142857142857,-0.6402,-0.762142857142857,"FPTS Exact_Carla Leite_other_fg_2025-08-01"
2025-08-01,"FanDuel","GSV @ CHI",1022500176,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0208,4700,0.0345,2803,0.0136,0.007,0.6955,0.827976190476191,2025-08-01 23:26:53.731871,2,"Carla Leite_other_fg","Loss",0.0553,0.065833333333334,-0.0553,-0.065833333333334,"FPTS Exact_Carla Leite_other_fg_2025-08-01"
2025-08-01,"FanDuel","GSV @ CHI",1022500176,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0208,4700,0.0316,3067,0.0107,0.0055,0.5485,0.65297619047619,2025-08-01 13:56:55.614077,1,"Rebecca Allen_layup","Loss",0.5485,0.65297619047619,-0.5485,-0.65297619047619,"FPTS Exact_Rebecca Allen_layup_2025-08-01"
2025-08-01,"Fanatics","GSV @ CHI",1022500176,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1818,450,0.2503,300,0.0685,0.0419,4.1852,2.79013333333333,2025-08-01 21:56:52.537735,1,"Carla Leite","Win",4.1852,2.79013333333333,18.8334,12.5556,"FPTS Team_Carla Leite_2025-08-01"
2025-08-01,"FanDuel","GSV @ CHI",1022500176,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1724,480,0.2454,308,0.0729,0.0441,4.4069,2.93793333333333,2025-08-01 23:26:53.731871,4,"Carla Leite","Win",0.2217,0.1478,1.06416,0.709440000000001,"FPTS Team_Carla Leite_2025-08-01"
2025-08-01,"FanDuel","GSV @ CHI",1022500176,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2222,350,0.236,324,0.0137,0.0088,0.8827,0.588466666666667,2025-08-01 13:56:55.614077,1,"Elizabeth Williams","Loss",0.8827,0.588466666666667,-0.8827,-0.588466666666667,"FPTS Team_Elizabeth Williams_2025-08-01"
2025-08-01,"FanDuel","GSV @ CHI",1022500176,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2128,370,0.2588,286,0.046,0.0292,2.9211,1.9474,2025-08-01 23:26:53.731871,1,"Kate Martin","Loss",2.9211,1.9474,-2.9211,-1.9474,"FPTS Team_Kate Martin_2025-08-01"
2025-08-01,"FanDuel","GSV @ CHI",1022500176,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1429,600,0.176,468,0.0331,0.0193,1.931,1.28733333333333,2025-08-01 12:27:12.57286,1,"Rebecca Allen","Loss",1.931,1.28733333333333,-1.931,-1.28733333333333,"FPTS Team_Rebecca Allen_2025-08-01"
2025-08-01,"FanDuel","GSV @ CHI",1022500176,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1887,430,0.2381,320,0.0494,0.0304,3.0431,2.02873333333333,2025-08-01 15:56:54.296159,8,"Veronica Burton","Loss",0.9087,0.6058,-0.9087,-0.6058,"FPTS Team_Veronica Burton_2025-08-01"
2025-08-01,"FanDuel","GSV @ CHI",1022500176,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2041,390,0.2381,320,0.034,0.0213,2.1344,1.42293333333333,2025-08-01 12:56:51.202074,2,"Veronica Burton","Loss",0.257,0.17133333333333,-0.257,-0.17133333333333,"FPTS Team_Veronica Burton_2025-08-01"
2025-08-01,"FanDuel","GSV @ CHI",1022500176,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2083,380,0.2381,320,0.0297,0.0188,1.8774,1.2516,2025-08-01 12:27:12.57286,1,"Veronica Burton","Loss",1.8774,1.2516,-1.8774,-1.2516,"FPTS Team_Veronica Burton_2025-08-01"
2025-08-01,"MGM","IND @ DAL",1022500177,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0714,1300,0.1132,783,0.0418,0.0225,2.2488,1.81354838709677,2025-08-01 12:27:12.57286,1,"Haley Jones","Loss",2.2488,1.81354838709677,-2.2488,-1.81354838709677,"FPTS_Haley Jones_2025-08-01"
2025-08-01,"Draft Kings","IND @ DAL",1022500177,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0769,1200,0.1106,805,0.0336,0.0182,1.8215,1.46895161290323,2025-08-01 12:27:12.57286,1,"JJ Quinerly","Win",1.8215,1.46895161290323,21.858,17.6274193548388,"FPTS_JJ Quinerly_2025-08-01"
2025-08-01,"Draft Kings","IND @ DAL",1022500177,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1111,800,0.1262,692,0.0151,0.0085,0.849,0.684677419354839,2025-08-01 12:27:12.57286,1,"Natasha Howard","Loss",0.849,0.684677419354839,-0.849,-0.684677419354839,"FPTS_Natasha Howard_2025-08-01"
2025-08-01,"FanDuel","IND @ DAL",1022500177,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.05,1900,0.0753,1228,0.0253,0.0133,1.3317,1.07395161290323,2025-08-01 23:26:53.731871,23,"Sophie Cunningham","Loss",0.1352,0.10903225806452,-0.1352,-0.10903225806452,"FPTS_Sophie Cunningham_2025-08-01"
2025-08-01,"FanDuel","IND @ DAL",1022500177,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0526,1800,0.0753,1228,0.0227,0.012,1.1965,0.96491935483871,2025-08-01 18:56:51.966306,14,"Sophie Cunningham","Loss",0.1511,0.121854838709678,-0.1511,-0.121854838709678,"FPTS_Sophie Cunningham_2025-08-01"
2025-08-01,"FanDuel","IND @ DAL",1022500177,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0556,1700,0.0753,1228,0.0197,0.0105,1.0454,0.843064516129032,2025-08-01 13:26:54.509518,3,"Sophie Cunningham","Loss",0.0327000000000002,0.026370967741935,-0.0327000000000002,-0.026370967741935,"FPTS_Sophie Cunningham_2025-08-01"
2025-08-01,"MGM","IND @ DAL",1022500177,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0588,1600,0.0779,1184,0.0191,0.0101,1.0127,0.816693548387097,2025-08-01 12:27:12.57286,1,"Sophie Cunningham","Loss",1.0127,0.816693548387097,-1.0127,-0.816693548387097,"FPTS_Sophie Cunningham_2025-08-01"
2025-08-01,"FanDuel","IND @ DAL",1022500177,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1333,650,0.1534,552,0.0201,0.0116,1.1573,0.771533333333333,2025-08-01 12:27:12.57286,1,"Aari McDonald","Loss",1.1573,0.771533333333333,-1.1573,-0.771533333333333,"FPTS Team_Aari McDonald_2025-08-01"
2025-08-01,"FanDuel","IND @ DAL",1022500177,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.125,700,0.1534,552,0.0284,0.0162,1.6225,1.08166666666667,2025-08-01 15:26:52.258949,6,"Aari McDonald","Loss",0.4652,0.310133333333337,-0.4652,-0.310133333333337,"FPTS Team_Aari McDonald_2025-08-01"
2025-08-01,"Fanatics","IND @ DAL",1022500177,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1739,475,0.2329,329,0.059,0.0357,3.5696,2.37973333333333,2025-08-01 12:27:12.57286,1,"Haley Jones","Loss",3.5696,2.37973333333333,-3.5696,-2.37973333333333,"FPTS Team_Haley Jones_2025-08-01"
2025-08-01,"FanDuel","IND @ DAL",1022500177,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1695,490,0.2273,340,0.0579,0.0348,3.4832,2.32213333333333,2025-08-01 13:26:54.509518,3,"JJ Quinerly","Win",0.1643,0.10953333333333,0.80507,0.536713333333316,"FPTS Team_JJ Quinerly_2025-08-01"
2025-08-01,"FanDuel","IND @ DAL",1022500177,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1724,480,0.2273,340,0.0549,0.0332,3.3189,2.2126,2025-08-01 12:56:51.202074,2,"JJ Quinerly","Win",0.9358,0.62386666666667,4.49184,2.99456000000002,"FPTS Team_JJ Quinerly_2025-08-01"
2025-08-01,"FanDuel","IND @ DAL",1022500177,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1887,430,0.2273,340,0.0387,0.0238,2.3831,1.58873333333333,2025-08-01 12:27:12.57286,1,"JJ Quinerly","Win",2.3831,1.58873333333333,10.24733,6.83155333333332,"FPTS Team_JJ Quinerly_2025-08-01"
2025-08-01,"FanDuel","IND @ DAL",1022500177,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2273,340,0.2457,307,0.0184,0.0119,1.1897,0.793133333333333,2025-08-01 14:56:53.773512,1,"Natasha Howard","Win",1.1897,0.793133333333333,4.04498,2.69665333333333,"FPTS Team_Natasha Howard_2025-08-01"
