"game_date","game","player_id","player_name","team_abbreviation","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model","units_standardized"
2026-05-08,"GSV @ SEA","1643428","Flau'jae Johnson","SEA",2026-05-08 18:34:32.325279,"fd",0.2128,370,-0.0876,-0.0557,-5.5666,0.1251,699,-2.60121495327103
2026-05-08,"GSV @ SEA","1642798","Dominique Malonga","SEA",2026-05-08 18:34:32.325279,"fd",0.3448,190,-0.0969,-0.0739,-7.3945,0.2479,303,-3.4553738317757
2026-05-08,"GSV @ SEA","203828","Stefanie Dolson","SEA",2026-05-08 18:34:32.325279,"fd",0.1887,430,-0.0055,-0.0034,-0.3384,0.1832,446,-0.158130841121495
2026-05-08,"CON @ NYL","1642809","Saniya Rivers","CON",2026-05-08 19:05:35.111643,"fd",0.1667,500,-5e-04,-3e-04,-0.0297,0.1662,502,-0.0138785046728972
2026-05-08,"CON @ NYL","1642800","Aneesah Morrow","CON",2026-05-08 19:05:35.111643,"fd",0.2703,270,-0.0882,-0.0605,-6.045,0.182,449,-2.82476635514019
2026-05-08,"CON @ NYL","1629568","Kennedy Burke","CON",2026-05-08 19:05:35.111643,"fd",0.1695,490,-0.012,-0.0072,-0.7236,0.1575,535,-0.338130841121495
2026-05-08,"CON @ NYL","203398","Brittney Griner","CON",2026-05-08 19:05:35.111643,"fd",0.3704,170,-0.0624,-0.0496,-4.958,0.3079,225,-2.31682242990654
2026-05-08,"CON @ NYL","1629546","Marine Johannes","NYL",2026-05-08 19:05:35.111643,"fd",0.1667,500,-0.0679,-0.0407,-4.0731,0.0988,912,-1.90331775700935
2026-05-08,"CON @ NYL","204335","Betnijah Laney-Hamilton","NYL",2026-05-08 19:05:35.111643,"fd",0.1786,460,-0.0078,-0.0047,-0.4723,0.1708,485,-0.220700934579439
2026-05-08,"CON @ NYL","203822","Rebekah Gardner","NYL",2026-05-08 19:05:35.111643,"fd",0.1667,500,0.0322,0.0193,1.9339,0.1989,403,0.903691588785047
