"game_date","game","shot_type","shot_game","run_timestamp_utc","site","prob_model","line_model","prob","line","edge","kelly","units","units_standardized"
2026-05-27,"TOR @ CHI","three point field goal","TOR @ CHI three point field goal",2026-05-27 23:51:20.803488,"dk",0.2266,341,0.2857,250,-0.0591,-0.0414,-2.0694,-1.61671875
2026-05-27,"ATL @ MIN","three point field goal","ATL @ MIN three point field goal",2026-05-27 23:51:20.803488,"dk",0.2536,294,0.2703,270,-0.0167,-0.0114,-0.5709,-0.446015625
2026-05-27,"CON @ PDX","three point field goal","CON @ PDX three point field goal",2026-05-27 23:51:20.803488,"dk",0.2562,290,0.2532,295,0.003,0.002,0.1013,0.079140625
2026-05-27,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-27 23:51:20.803488,"dk",0.2532,295,0.25,300,0.0032,0.0021,0.1054,0.08234375
2026-05-27,"TOR @ CHI","two point field goal","TOR @ CHI two point field goal",2026-05-27 23:51:20.803488,"dk",0.7734,-341,0.7872,-370,-0.0138,-0.0325,-1.6241,-1.268828125
2026-05-27,"ATL @ MIN","two point field goal","ATL @ MIN two point field goal",2026-05-27 23:51:20.803488,"dk",0.7464,-294,0.8,-400,-0.0536,-0.134,-6.7009,-5.235078125
2026-05-27,"CON @ PDX","two point field goal","CON @ PDX two point field goal",2026-05-27 23:51:20.803488,"dk",0.7438,-290,0.8182,-450,-0.0744,-0.2045,-10.2261,-7.989140625
2026-05-27,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-27 23:51:20.803488,"dk",0.7468,-295,0.8261,-475,-0.0792,-0.2278,-11.3918,-8.89984375
2026-05-27,"TOR @ CHI","three point field goal","TOR @ CHI three point field goal",2026-05-28 00:21:21.546797,"dk",0.2266,341,0.2857,250,-0.0591,-0.0414,-2.0694,-1.61671875
2026-05-27,"ATL @ MIN","three point field goal","ATL @ MIN three point field goal",2026-05-28 00:21:21.546797,"dk",0.2536,294,0.2703,270,-0.0167,-0.0114,-0.5708,-0.4459375
2026-05-27,"CON @ PDX","three point field goal","CON @ PDX three point field goal",2026-05-28 00:21:21.546797,"dk",0.2562,290,0.2532,295,0.003,0.002,0.1013,0.079140625
2026-05-27,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-28 00:21:21.546797,"dk",0.2532,295,0.25,300,0.0032,0.0021,0.1054,0.08234375
2026-05-27,"TOR @ CHI","two point field goal","TOR @ CHI two point field goal",2026-05-28 00:21:21.546797,"dk",0.7734,-341,0.7872,-370,-0.0138,-0.0325,-1.6241,-1.268828125
2026-05-27,"ATL @ MIN","two point field goal","ATL @ MIN two point field goal",2026-05-28 00:21:21.546797,"dk",0.7464,-294,0.8,-400,-0.0536,-0.134,-6.7011,-5.235234375
2026-05-27,"CON @ PDX","two point field goal","CON @ PDX two point field goal",2026-05-28 00:21:21.546797,"dk",0.7438,-290,0.8182,-450,-0.0744,-0.2045,-10.2261,-7.989140625
2026-05-27,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-28 00:21:21.546797,"dk",0.7468,-295,0.8261,-475,-0.0792,-0.2278,-11.3918,-8.89984375
2026-05-27,"ATL @ MIN","three point field goal","ATL @ MIN three point field goal",2026-05-28 00:51:20.558288,"dk",0.2536,294,0.2703,270,-0.0167,-0.0114,-0.5708,-0.4459375
2026-05-27,"CON @ PDX","three point field goal","CON @ PDX three point field goal",2026-05-28 00:51:20.558288,"dk",0.2562,290,0.2532,295,0.003,0.002,0.1013,0.079140625
2026-05-27,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-28 00:51:20.558288,"dk",0.2532,295,0.25,300,0.0032,0.0021,0.1054,0.08234375
2026-05-27,"ATL @ MIN","two point field goal","ATL @ MIN two point field goal",2026-05-28 00:51:20.558288,"dk",0.7464,-294,0.8,-400,-0.0536,-0.134,-6.7011,-5.235234375
2026-05-27,"CON @ PDX","two point field goal","CON @ PDX two point field goal",2026-05-28 00:51:20.558288,"dk",0.7438,-290,0.8182,-450,-0.0744,-0.2045,-10.2261,-7.989140625
2026-05-27,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-28 00:51:20.558288,"dk",0.7468,-295,0.8261,-475,-0.0792,-0.2278,-11.3918,-8.89984375
2026-05-27,"ATL @ MIN","three point field goal","ATL @ MIN three point field goal",2026-05-28 01:21:21.506067,"dk",0.2536,294,0.2703,270,-0.0167,-0.0114,-0.5708,-0.4459375
2026-05-27,"CON @ PDX","three point field goal","CON @ PDX three point field goal",2026-05-28 01:21:21.506067,"dk",0.2562,290,0.2532,295,0.003,0.002,0.1013,0.079140625
2026-05-27,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-28 01:21:21.506067,"dk",0.2532,295,0.25,300,0.0032,0.0021,0.1054,0.08234375
2026-05-27,"ATL @ MIN","two point field goal","ATL @ MIN two point field goal",2026-05-28 01:21:21.506067,"dk",0.7464,-294,0.8,-400,-0.0536,-0.134,-6.7011,-5.235234375
2026-05-27,"CON @ PDX","two point field goal","CON @ PDX two point field goal",2026-05-28 01:21:21.506067,"dk",0.7438,-290,0.8182,-450,-0.0744,-0.2045,-10.2261,-7.989140625
2026-05-27,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-28 01:21:21.506067,"dk",0.7468,-295,0.8261,-475,-0.0792,-0.2278,-11.3918,-8.89984375
2026-05-27,"CON @ PDX","three point field goal","CON @ PDX three point field goal",2026-05-28 01:51:21.36721,"dk",0.2524,296,0.2532,295,-8e-04,-5e-04,-0.0258,-0.02015625
2026-05-27,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-28 01:51:21.36721,"dk",0.2532,295,0.25,300,0.0032,0.0021,0.1054,0.08234375
2026-05-27,"CON @ PDX","two point field goal","CON @ PDX two point field goal",2026-05-28 01:51:21.36721,"dk",0.7476,-296,0.8182,-450,-0.0706,-0.1941,-9.7042,-7.58140625
2026-05-27,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-28 01:51:21.36721,"dk",0.7468,-295,0.8261,-475,-0.0792,-0.2278,-11.3918,-8.89984375
2026-05-27,"CON @ PDX","three point field goal","CON @ PDX three point field goal",2026-05-28 02:21:21.37823,"dk",0.2524,296,0.2532,295,-8e-04,-5e-04,-0.0258,-0.02015625
2026-05-27,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-28 02:21:21.37823,"dk",0.2532,295,0.25,300,0.0032,0.0021,0.1054,0.08234375
2026-05-27,"CON @ PDX","two point field goal","CON @ PDX two point field goal",2026-05-28 02:21:21.37823,"dk",0.7476,-296,0.8182,-450,-0.0706,-0.1941,-9.7042,-7.58140625
2026-05-27,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-28 02:21:21.37823,"dk",0.7468,-295,0.8261,-475,-0.0792,-0.2278,-11.3918,-8.89984375
2026-05-27,"CON @ PDX","three point field goal","CON @ PDX three point field goal",2026-05-28 02:51:21.270033,"dk",0.2524,296,0.2532,295,-8e-04,-5e-04,-0.0258,-0.02015625
2026-05-27,"WAS @ SEA","three point field goal","WAS @ SEA three point field goal",2026-05-28 02:51:21.270033,"dk",0.2532,295,0.25,300,0.0032,0.0021,0.1054,0.08234375
2026-05-27,"CON @ PDX","two point field goal","CON @ PDX two point field goal",2026-05-28 02:51:21.270033,"dk",0.7476,-296,0.8182,-450,-0.0706,-0.1941,-9.7042,-7.58140625
2026-05-27,"WAS @ SEA","two point field goal","WAS @ SEA two point field goal",2026-05-28 02:51:21.270033,"dk",0.7468,-295,0.8261,-475,-0.0792,-0.2278,-11.3918,-8.89984375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 14:21:25.053905,"dk",0.2403,316,0.2174,360,0.0229,0.0146,0.7311,0.571171875
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 14:21:25.053905,"dk",0.7597,-316,0.8519,-575,-0.0921,-0.3109,-15.5468,-12.1459375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 14:51:24.612514,"dk",0.2403,316,0.2174,360,0.0229,0.0146,0.7311,0.571171875
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 14:51:24.612514,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 14:51:24.612514,"dk",0.7597,-316,0.8519,-575,-0.0921,-0.3109,-15.5467,-12.145859375
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 14:51:24.612514,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5605,-6.687890625
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 15:21:23.844636,"dk",0.2403,316,0.2174,360,0.0229,0.0146,0.7311,0.571171875
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 15:21:23.844636,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 15:21:23.844636,"dk",0.7597,-316,0.8519,-575,-0.0921,-0.3109,-15.5468,-12.1459375
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 15:21:23.844636,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 15:51:25.822242,"dk",0.2366,323,0.2174,360,0.0192,0.0123,0.6134,0.47921875
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 15:51:25.822242,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 15:51:25.822242,"dk",0.7634,-323,0.8519,-575,-0.0884,-0.2985,-14.9252,-11.6603125
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 15:51:25.822242,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 16:21:24.347655,"dk",0.2366,323,0.2174,360,0.0192,0.0123,0.6134,0.47921875
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 16:21:24.347655,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 16:21:24.347655,"dk",0.7634,-323,0.8519,-575,-0.0884,-0.2985,-14.9252,-11.6603125
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 16:21:24.347655,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 16:51:23.66575,"dk",0.2366,323,0.2174,360,0.0192,0.0123,0.6134,0.47921875
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 16:51:23.66575,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 16:51:23.66575,"dk",0.7634,-323,0.8519,-575,-0.0884,-0.2985,-14.9253,-11.660390625
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 16:51:23.66575,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 17:21:23.602937,"dk",0.2366,323,0.2174,360,0.0192,0.0123,0.6134,0.47921875
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 17:21:23.602937,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 17:21:23.602937,"dk",0.7634,-323,0.8519,-575,-0.0884,-0.2985,-14.9253,-11.660390625
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 17:21:23.602937,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 17:51:23.695653,"dk",0.2366,323,0.2174,360,0.0192,0.0123,0.6134,0.47921875
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 17:51:23.695653,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 17:51:23.695653,"dk",0.7634,-323,0.8519,-575,-0.0884,-0.2985,-14.9252,-11.6603125
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 17:51:23.695653,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 18:21:24.722526,"dk",0.2366,323,0.2174,360,0.0192,0.0123,0.6134,0.47921875
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 18:21:24.722526,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 18:21:24.722526,"dk",0.7634,-323,0.8519,-575,-0.0884,-0.2985,-14.9253,-11.660390625
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 18:21:24.722526,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 18:51:23.643848,"dk",0.2366,323,0.2174,360,0.0192,0.0123,0.6134,0.47921875
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 18:51:23.643848,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 18:51:23.643848,"dk",0.7634,-323,0.8519,-575,-0.0884,-0.2985,-14.9252,-11.6603125
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 18:51:23.643848,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 19:21:24.452056,"dk",0.2366,323,0.2174,360,0.0192,0.0123,0.6134,0.47921875
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 19:21:24.452056,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 19:21:24.452056,"dk",0.7634,-323,0.8519,-575,-0.0884,-0.2985,-14.9252,-11.6603125
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 19:21:24.452056,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 19:51:24.158312,"dk",0.2366,323,0.2174,360,0.0192,0.0123,0.6134,0.47921875
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 19:51:24.158312,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 19:51:24.158312,"dk",0.7634,-323,0.8519,-575,-0.0884,-0.2985,-14.9253,-11.660390625
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 19:51:24.158312,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 20:21:23.437234,"dk",0.2366,323,0.2174,360,0.0192,0.0123,0.6134,0.47921875
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 20:21:23.437234,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 20:21:23.437234,"dk",0.7634,-323,0.8519,-575,-0.0884,-0.2985,-14.9253,-11.660390625
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 20:21:23.437234,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 20:51:24.94528,"dk",0.2366,323,0.2174,360,0.0192,0.0123,0.6134,0.47921875
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 20:51:24.94528,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 20:51:24.94528,"dk",0.7634,-323,0.8519,-575,-0.0884,-0.2985,-14.9253,-11.660390625
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 20:51:24.94528,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 21:21:23.783612,"dk",0.2366,323,0.2174,360,0.0192,0.0123,0.6134,0.47921875
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 21:21:23.783612,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 21:21:23.783612,"dk",0.7634,-323,0.8519,-575,-0.0884,-0.2985,-14.9253,-11.660390625
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 21:21:23.783612,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 21:51:25.300905,"dk",0.2366,323,0.2174,360,0.0192,0.0123,0.6134,0.47921875
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 21:51:25.300905,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 21:51:25.300905,"dk",0.7634,-323,0.8519,-575,-0.0884,-0.2985,-14.9253,-11.660390625
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 21:51:25.300905,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 22:21:18.716442,"dk",0.2353,325,0.2174,360,0.0179,0.0114,0.5712,0.44625
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 22:21:18.716442,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 22:21:18.716442,"dk",0.7647,-325,0.8519,-575,-0.0871,-0.294,-14.702,-11.4859375
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 22:21:18.716442,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 22:51:19.005704,"dk",0.2353,325,0.2174,360,0.0179,0.0114,0.5712,0.44625
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 22:51:19.005704,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 22:51:19.005704,"dk",0.7647,-325,0.8519,-575,-0.0871,-0.294,-14.702,-11.4859375
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 22:51:19.005704,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 23:21:20.489,"dk",0.2353,325,0.2174,360,0.0179,0.0114,0.5712,0.44625
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 23:21:20.489,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 23:21:20.489,"dk",0.7647,-325,0.8519,-575,-0.0871,-0.294,-14.702,-11.4859375
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 23:21:20.489,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-28 23:51:19.073232,"dk",0.2408,315,0.2174,360,0.0234,0.015,0.7487,0.584921875
2026-05-28,"IND @ GSV","three point field goal","IND @ GSV three point field goal",2026-05-28 23:51:19.073232,"dk",0.2685,272,0.2703,270,-0.0018,-0.0012,-0.0612,-0.0478125
2026-05-28,"LVA @ DAL","two point field goal","LVA @ DAL two point field goal",2026-05-28 23:51:19.073232,"dk",0.7592,-315,0.8519,-575,-0.0927,-0.3128,-15.6398,-12.21859375
2026-05-28,"IND @ GSV","two point field goal","IND @ GSV two point field goal",2026-05-28 23:51:19.073232,"dk",0.7315,-272,0.8,-400,-0.0685,-0.1712,-8.5603,-6.687734375
2026-05-28,"LVA @ DAL","three point field goal","LVA @ DAL three point field goal",2026-05-29 00:21:18.126421,"dk",0.2408,315,0.2174,360,0.0234,0.015,0.7487,0.584921875
